NU_ANO_CENSO;ID_TURMA;NO_TURMA;TX_HR_INICIAL;TX_MI_INICIAL;NU_DURACAO_TURMA;NU_MATRICULAS;TP_MEDIACAO_DIDATICO_PEDAGO;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;TP_ETAPA_ENSINO;CO_CURSO_EDUC_PROFISSIONAL;TP_TIPO_TURMA;IN_MAIS_EDUCACAO;NU_DIAS_ATIVIDADE;IN_DIA_SEMANA_DOMINGO;IN_DIA_SEMANA_SEGUNDA;IN_DIA_SEMANA_TERCA;IN_DIA_SEMANA_QUARTA;IN_DIA_SEMANA_QUINTA;IN_DIA_SEMANA_SEXTA;IN_DIA_SEMANA_SABADO;CO_TIPO_ATIVIDADE_1;CO_TIPO_ATIVIDADE_2;CO_TIPO_ATIVIDADE_3;CO_TIPO_ATIVIDADE_4;CO_TIPO_ATIVIDADE_5;CO_TIPO_ATIVIDADE_6;IN_BRAILLE;IN_RECURSOS_BAIXA_VISAO;IN_PROCESSOS_MENTAIS;IN_ORIENTACAO_MOBILIDADE;IN_SINAIS;IN_COMUNICACAO_ALT_AUMENT;IN_ENRIQ_CURRICULAR;IN_SOROBAN;IN_INFORMATICA_ACESSIVEL;IN_PORT_ESCRITA;IN_AUTONOMIA_ESCOLAR;IN_DISC_QUIMICA;IN_DISC_FISICA;IN_DISC_MATEMATICA;IN_DISC_BIOLOGIA;IN_DISC_CIENCIAS;IN_DISC_LINGUA_PORTUGUESA;IN_DISC_LINGUA_INGLES;IN_DISC_LINGUA_ESPANHOL;IN_DISC_LINGUA_FRANCES;IN_DISC_LINGUA_OUTRA;IN_DISC_LINGUA_INDIGENA;IN_DISC_ARTES;IN_DISC_EDUCACAO_FISICA;IN_DISC_HISTORIA;IN_DISC_GEOGRAFIA;IN_DISC_FILOSOFIA;IN_DISC_ENSINO_RELIGIOSO;IN_DISC_ESTUDOS_SOCIAIS;IN_DISC_SOCIOLOGIA;IN_DISC_EST_SOCIAIS_SOCIOLOGIA;IN_DISC_INFORMATICA_COMPUTACAO;IN_DISC_PROFISSIONALIZANTE;IN_DISC_ATENDIMENTO_ESPECIAIS;IN_DISC_DIVER_SOCIO_CULTURAL;IN_DISC_LIBRAS;IN_DISC_PEDAGOGICAS;IN_DISC_OUTRAS;CO_ENTIDADE;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_CONVENIADA_PP;TP_CONVENIO_PODER_PUBLICO;IN_MANT_ESCOLA_PRIVADA_EMP;IN_MANT_ESCOLA_PRIVADA_ONG;IN_MANT_ESCOLA_PRIVADA_SIND;IN_MANT_ESCOLA_PRIVADA_SIST_S;IN_MANT_ESCOLA_PRIVADA_S_FINS;TP_REGULAMENTACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_EDUCACAO_INDIGENA
2016;8382792;M22303;15;00;240;26;1;0;1;0;0;1;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15223205;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";0;0;0
2016;8382793;AEE101;09;00;60;1;1;"";"";"";"";"";"";5;"";1;0;0;0;1;0;0;0;"";"";"";"";"";"";0;0;1;0;1;0;0;0;1;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15223205;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";0;0;0
2016;8382794;AEE102;09;00;60;1;1;"";"";"";"";"";"";5;"";1;0;1;0;0;0;0;0;"";"";"";"";"";"";0;0;1;0;0;0;0;0;0;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15223205;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";0;0;0
2016;8382795;AEE103;10;00;60;1;1;"";"";"";"";"";"";5;"";1;0;0;1;0;0;0;0;"";"";"";"";"";"";0;0;1;0;0;0;0;0;1;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15223205;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";0;0;0
2016;8382796;AEE104;09;00;60;1;1;"";"";"";"";"";"";5;"";1;0;0;1;0;0;0;0;"";"";"";"";"";"";0;0;1;0;0;0;0;0;1;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15223205;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";0;0;0
2016;8382797;AEE105;08;00;60;1;1;"";"";"";"";"";"";5;"";1;0;0;0;0;1;0;0;"";"";"";"";"";"";0;0;1;0;0;0;0;0;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15223205;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";0;0;0
2016;8382798;AEE106;08;00;60;1;1;"";"";"";"";"";"";5;"";1;0;0;1;0;0;0;0;"";"";"";"";"";"";0;0;1;0;0;0;0;0;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15223205;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";0;0;0
2016;8382799;AEE107;09;00;60;1;1;"";"";"";"";"";"";5;"";1;0;0;0;0;1;0;0;"";"";"";"";"";"";0;0;0;0;0;1;0;0;1;0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15223205;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";0;0;0
2016;8382800;AEE201;14;00;60;1;1;"";"";"";"";"";"";5;"";1;0;0;1;0;0;0;0;"";"";"";"";"";"";0;0;1;0;0;0;0;0;0;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15223205;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";0;0;0
2016;8199154;"5º ANO";07;30;240;14;1;0;1;0;0;18;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;1;0;0;"";0;0;"";"";"";0;"";0;15120058;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8315122;FEME01;07;00;270;8;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;1;1;0;0;1;1;0;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040518;1;1503;15007;15;1501402;150140275;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8257532;FENE01;19;00;180;10;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;1;1;1;1;0;0;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15039250;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8230303;FEME01;07;30;240;8;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;0;0;1;1;0;0;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15042790;1;1503;15007;15;1501402;150140260;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8163510;F1T901;13;00;270;2;1;0;1;0;0;14;"";1;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15039595;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8390149;"FRANCES3 - 3ª SERIE MEDIO";15;15;90;5;1;"";"";"";"";"";"";4;"";1;0;1;0;0;0;0;0;31014;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15038688;1;1503;15007;15;1501402;150140255;1;1;"";"";"";"";"";"";"";"";1;0;0
2016;8163531;F3M901;07;00;270;5;1;0;1;0;0;16;"";1;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15039595;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8199195;F4TJ01;13;00;270;3;1;0;0;1;0;70;"";1;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;"";0;0;0;"";"";"";0;"";0;15039595;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8411257;FEME01;07;30;240;2;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;0;0;0;1;0;0;0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15042618;1;1503;15007;15;1501402;150140260;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8411283;FEME01;07;30;270;6;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;1;0;0;0;0;0;0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15573702;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8427054;"MAIS EDUCACAO T3";14;00;240;20;1;"";"";"";"";"";"";4;1;5;0;1;1;1;1;1;0;11009;22028;31014;39999;13107;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15039684;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8199274;"JARDIM II TARDE";14;00;240;6;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15120058;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8427075;"MAIS EDUCACAO T4";14;00;240;22;1;"";"";"";"";"";"";4;1;5;0;1;1;1;1;1;0;11009;22028;31014;39999;13107;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15039684;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8669285;"APOIO PEDAGOGICO";08;00;240;3;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;0;0;0;0;0;0;1;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15517659;1;1503;15007;15;1501402;150140205;4;1;4;0;"";0;1;0;0;1;0;0;0
2016;8427081;"MAIS EDUCACAO T5";14;00;240;20;1;"";"";"";"";"";"";4;1;5;0;1;1;1;1;1;0;11009;22028;31014;39999;13107;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15039684;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8427394;"TECNICO EM ENFERMAGEM - 115";14;00;250;22;1;0;0;0;1;64;1006;0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";"";"";"";"";15157571;1;1503;15007;15;1501402;150140205;4;1;1;0;"";0;0;1;0;0;1;0;0
2016;8230251;M2TM01;13;30;240;20;1;0;1;0;0;27;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;0;1;0;0;0;0;1;1;1;1;0;"";1;1;0;"";"";"";0;"";0;15039528;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8230820;2EMM161;07;30;330;21;1;0;1;0;0;26;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;1;1;1;1;1;0;"";1;1;0;"";"";"";0;"";0;15590860;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8426968;EJA-EM07-N;19;00;120;20;1;0;0;1;0;71;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;1;1;1;1;1;0;"";1;1;0;"";"";"";0;"";1;15588866;1;1503;15007;15;1501402;150140260;4;1;1;0;"";0;0;0;1;0;1;0;0
2016;8163565;F9T902;13;00;270;2;1;0;1;0;0;41;"";1;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";0;0;0;"";"";"";0;"";1;15039595;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8315138;FETE01;13;00;270;13;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;1;1;0;0;1;1;0;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040518;1;1503;15007;15;1501402;150140275;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8426977;EJA-EM08-N;19;30;120;23;1;0;0;1;0;71;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;1;1;1;1;1;0;"";1;1;0;"";"";"";0;"";1;15588866;1;1503;15007;15;1501402;150140260;4;1;1;0;"";0;0;0;1;0;1;0;0
2016;8426983;EJA-EM09-N;19;30;120;37;1;0;0;1;0;71;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;1;1;"";1;1;0;0;0;0;1;1;1;1;1;0;"";1;1;0;"";"";"";0;"";1;15588866;1;1503;15007;15;1501402;150140260;4;1;1;0;"";0;0;0;1;0;1;0;0
2016;8426987;FHTE01;13;30;240;7;1;"";"";"";"";"";"";5;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";0;0;1;1;1;0;1;0;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15137023;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";1;0;0
2016;8163713;F6T902;13;00;270;1;1;0;1;0;0;19;"";1;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";0;0;0;"";"";"";0;"";1;15039595;1;1503;15007;15;1501402;150140205;2;1;"";"";"";"";"";"";"";"";2;0;0
2016;8256956;5EFM162;07;30;240;1;1;0;1;0;0;18;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;1;0;0;0;0;1;1;1;1;0;1;0;"";0;0;"";"";"";0;"";0;15590860;1;1503;15007;15;1501402;150140205;4;1;1;0;"";1;0;0;0;0;1;0;0
2016;8216433;C11101;07;00;240;18;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216434;C11102;07;00;240;19;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216435;C11103;07;00;240;17;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216436;C11304;15;00;240;24;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216437;C11305;15;00;240;25;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216438;C12101;07;00;240;25;1;0;1;0;0;15;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216439;C12102;07;00;240;24;1;0;1;0;0;15;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216440;C12303;15;00;240;25;1;0;1;0;0;15;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216441;C12304;15;00;240;27;1;0;1;0;0;15;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216442;C13101;07;00;240;27;1;0;1;0;0;16;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216443;C13102;07;00;240;27;1;0;1;0;0;16;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216444;C13103;07;00;240;26;1;0;1;0;0;16;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216445;C13304;15;00;240;30;1;0;1;0;0;16;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216446;C13305;15;00;240;27;1;0;1;0;0;16;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216447;C21201;11;00;240;23;1;0;1;0;0;17;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216448;C21202;11;00;240;24;1;0;1;0;0;17;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216449;C21303;15;00;240;32;1;0;1;0;0;17;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216450;C22201;11;00;240;34;1;0;1;0;0;18;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216451;C22202;11;00;240;34;1;0;1;0;0;18;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216452;C22203;11;00;240;33;1;0;1;0;0;18;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216453;J11101;07;00;240;21;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216454;J11302;15;00;240;22;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216455;J11303;15;00;240;24;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216456;J22101;07;00;240;22;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216457;J22102;07;00;240;21;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216458;J22303;15;00;240;24;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216459;J22304;15;00;240;24;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216460;PJO401;19;00;240;33;1;0;0;1;1;65;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216461;PJO402;19;00;240;31;1;0;0;1;1;65;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;8216462;PJO403;19;00;240;31;1;0;0;1;1;65;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15040852;1;1503;15007;15;1501402;150140275;3;1;"";"";"";"";"";"";"";"";1;0;0
